iter	Logloss
333	0.02463807725
334	0.02454374577
335	0.02449199312
336	0.02443589888
337	0.02436695873
338	0.02433334612
339	0.02429564994
340	0.02426765156
341	0.02425306505
342	0.02421552792
343	0.02417754327
344	0.02412026609
345	0.02407119643
346	0.02402212834
347	0.02401286626
348	0.02398348328
349	0.02394537704
350	0.02393441932
351	0.02390339427
352	0.02385188845
353	0.02380085846
354	0.02378825299
355	0.02376459805
356	0.02375583446
357	0.02368847118
358	0.02366445316
359	0.02365320757
360	0.02360448148
361	0.0235696522
362	0.02350503685
363	0.02339682688
364	0.02338062713
365	0.02336470507
366	0.02334657983
367	0.02331584651
368	0.02328069174
369	0.02325110395
370	0.02323998366
371	0.02319521644
372	0.0231624372
373	0.0231329905
374	0.02309889886
375	0.02305679481
376	0.02303896726
377	0.0230212378
378	0.02300595015
379	0.02289560233
380	0.02286839626
381	0.02283456201
382	0.02282288378
383	0.02276040449
384	0.02273755573
385	0.02265142604
386	0.02264220855
387	0.02262562399
388	0.02259895295
389	0.0225744723
390	0.02256463591
391	0.02252414081
392	0.02247428154
393	0.02245573152
394	0.02238505168
395	0.02236792476
396	0.02230769676
397	0.02227162365
398	0.02225397452
399	0.02221173764
400	0.02216827847
401	0.02213830487
402	0.02210943294
403	0.0220622315
404	0.02204844379
405	0.02202646671
406	0.0220161214
407	0.02200723846
408	0.02199544085
409	0.02199543299
410	0.021979584
411	0.02192284623
412	0.02188563032
413	0.02185046668
414	0.0218219992
415	0.02178127314
416	0.02175539155
417	0.02173335662
418	0.02172596292
419	0.02166080428
420	0.02163252039
421	0.02161472962
422	0.02160034631
423	0.02158814595
424	0.02157108105
425	0.02156257217
426	0.02152329149
427	0.02149708448
428	0.02147433686
429	0.02144813762
430	0.02142616716
431	0.02139646386
432	0.02138645044
433	0.02135103947
434	0.02134193323
435	0.02131946163
436	0.02124603139
437	0.0212266324
438	0.02120934278
439	0.02117895229
440	0.02113871093
441	0.02109424769
442	0.02106932804
443	0.02102735804
444	0.02099503388
445	0.02093755131
446	0.02091978781
447	0.02090702297
448	0.02088954797
449	0.02086407308
450	0.02085465078
451	0.02083168316
452	0.02082479997
453	0.02077816256
454	0.02074031315
455	0.02073296153
456	0.02071575064
457	0.02069841311
458	0.02069005371
459	0.02066779687
460	0.02065494357
461	0.02065004317
462	0.02062602039
463	0.02061072258
464	0.02057895283
465	0.02057891623
466	0.02055980238
467	0.02052986136
468	0.02049648644
469	0.02048155185
470	0.02045691424
471	0.02044545591
472	0.02042665856
473	0.02039761578
474	0.02036792692
475	0.02033256755
476	0.02029206138
477	0.02026233168
478	0.02024980353
479	0.02023919774
480	0.02019404197
481	0.02017429937
482	0.02016263581
483	0.02015190453
484	0.02014401952
485	0.02012673837
486	0.02006992749
487	0.02004661179
488	0.0200245564
489	0.0200142447
490	0.02000032861
491	0.01996468412
492	0.0199486618
493	0.0199378305
494	0.01990102611
495	0.01989271774
496	0.0198543661
497	0.01983318233
498	0.0198159358
499	0.01976765337
500	0.01972983114
501	0.01971426066
502	0.01967502109
503	0.01966437899
504	0.01965186588
505	0.01963579315
506	0.01961427929
507	0.01959962016
508	0.01958959163
509	0.01955362891
510	0.01952711402
511	0.01951274355
512	0.01948441194
513	0.01946993708
514	0.01945087096
515	0.01942643866
516	0.01940608393
517	0.0194020777
518	0.01938496215
519	0.01936850198
520	0.01936849457
521	0.01936849569
522	0.0193487083
523	0.01930217675
524	0.0192519888
525	0.01923775387
526	0.01923585018
527	0.01920179007
528	0.01918138684
529	0.01917190573
530	0.01916372437
531	0.0191473817
532	0.01912529732
533	0.01910267303
534	0.01909621978
535	0.01909619778
536	0.01909620581
537	0.01907004888
538	0.01903178122
539	0.01899741372
540	0.01897367538
541	0.01895057323
542	0.01893235234
543	0.01892587644
544	0.01890126871
545	0.01887816721
546	0.01886137001
547	0.01884136
548	0.01881153389
549	0.01877957205
550	0.01876857249
551	0.0187209357
552	0.01870583028
553	0.01868446213
554	0.01865235303
555	0.0186523009
556	0.01864726216
557	0.01863228348
558	0.01862700632
559	0.018611988
560	0.01860610004
561	0.01858588002
562	0.01857493634
563	0.01854564889
564	0.01853049506
565	0.01850595234
566	0.01848150193
567	0.01844123967
568	0.01843248493
569	0.0184136477
570	0.01837291731
571	0.01836259984
572	0.01835260862
573	0.01833647565
574	0.01831033446
575	0.01827925488
576	0.01826360421
577	0.01825553874
578	0.01824834269
579	0.01823386238
580	0.01821144885
581	0.01819934751
582	0.01814476454
583	0.01813327817
584	0.01812839098
585	0.01812359974
586	0.01811041807
587	0.01808794913
588	0.01807316014
589	0.01805631569
590	0.01803729701
591	0.01803016436
592	0.01799167123
593	0.01796900629
594	0.0179521223
595	0.0179180785
596	0.01791805189
597	0.01791337944
598	0.01786643146
599	0.01785609485
600	0.01783179221
601	0.01781802193
602	0.01779962776
603	0.01776881362
604	0.01775931949
605	0.01773115076
606	0.01769117866
607	0.01766640441
608	0.01763598146
609	0.01762189652
610	0.01761049451
611	0.01757855491
612	0.01756740746
613	0.01756740746
614	0.01755888665
615	0.01754814924
616	0.01754067489
617	0.01753165842
618	0.01753164304
619	0.01750384842
620	0.01749502992
621	0.01749502155
622	0.01748169632
623	0.01746009137
624	0.01746009006
625	0.0174402049
626	0.01743537531
627	0.01741574219
628	0.01741573566
629	0.01741573362
630	0.01741571854
631	0.01741162378
632	0.01741161285
633	0.01739070094
634	0.01738618942
635	0.01737319657
636	0.01737319424
637	0.01735416166
638	0.01735416166
639	0.01735416092
640	0.01735032579
641	0.0173460943
642	0.01734609029
643	0.01734608697
644	0.01734607538
645	0.01734022712
646	0.01732341674
647	0.01732340502
648	0.01732340047
649	0.01732339667
650	0.01732338843
651	0.01732338128
652	0.01732334719
653	0.01732334653
654	0.01732334036
655	0.01732333924
656	0.01730419659
657	0.0173041762
658	0.01730416263
659	0.01730414585
660	0.01730415111
661	0.01730404017
662	0.01730403559
663	0.01729760383
664	0.0172974872
665	0.01729746283
666	0.01729740422
667	0.0172973949
668	0.01728448902
669	0.01727203689
670	0.01723417571
671	0.01721760578
672	0.01721759152
673	0.01720484421
674	0.01720482137
675	0.01720481025
676	0.01720479494
677	0.01720476664
678	0.01720476181
679	0.0171948967
680	0.01719489849
681	0.01718791094
682	0.01718791267
683	0.01717315658
684	0.01717313019
685	0.01717295339
686	0.01716951339
687	0.01716951339
688	0.01715208069
689	0.01715205174
690	0.01715204155
691	0.01715203728
692	0.0171520037
693	0.01715197861
694	0.01715186288
695	0.0171518586
696	0.01714047356
697	0.01714047589
698	0.01713610356
699	0.01713595946
700	0.0171341817
701	0.01709596309
702	0.01705620678
703	0.01703008353
704	0.01702999061
705	0.01702998214
706	0.01702996918
707	0.01702996513
708	0.01702994992
709	0.01702994023
710	0.01702993674
711	0.01702994149
712	0.01701435205
713	0.01701434332
714	0.01701432596
715	0.01701431188
716	0.01701429833
717	0.01701426791
718	0.01701426751
719	0.01700123015
720	0.01700120084
721	0.01700120545
722	0.01700117563
723	0.01700115382
724	0.01700113545
725	0.01700099983
726	0.01700098186
727	0.01699530249
728	0.01699158611
729	0.01699155706
730	0.01697919968
731	0.0169616349
732	0.01696163649
733	0.0169616336
734	0.01696029799
735	0.01696020491
736	0.01693627032
737	0.0169362603
738	0.01693005332
739	0.01693001978
740	0.01693001305
741	0.01692652116
742	0.01692649074
743	0.01692647863
744	0.01692646179
745	0.01692644444
746	0.01690979962
747	0.01690976461
748	0.01690975403
749	0.01690976359
750	0.01690450652
751	0.01690006641
752	0.01690002054
753	0.01690002471
754	0.01690000826
755	0.01689449863
756	0.01689444419
757	0.01689444636
758	0.01689442728
759	0.0168944054
760	0.0168943861
761	0.01689436611
762	0.01689435715
763	0.01689433721
764	0.01689431521
765	0.01689431612
766	0.0168943114
767	0.01689422602
768	0.01689420926
769	0.0168780956
770	0.0168677206
771	0.01684468383
772	0.01684465163
773	0.01682183162
774	0.01681250724
775	0.01681249059
776	0.0167988369
777	0.01677894021
778	0.01677887314
779	0.01677885845
780	0.01677885229
781	0.01676989902
782	0.01676988031
783	0.01676987604
784	0.01676038648
785	0.01676038074
786	0.01676037214
787	0.01674578968
788	0.01674579311
789	0.01673845609
790	0.01673845609
791	0.01673844863
792	0.01673841651
793	0.01673840491
794	0.0167360299
795	0.01672951927
796	0.01672950185
797	0.01672942198
798	0.01672939952
799	0.01672937498
800	0.01672627031
801	0.01668663813
802	0.01667227183
803	0.0166722345
804	0.01664855818
805	0.01664855039
806	0.01664853817
807	0.01662789228
808	0.01662789668
809	0.01662786867
810	0.01662782076
811	0.01662780625
812	0.01662160362
813	0.01662158204
814	0.01662155557
815	0.01662157081
816	0.01662149174
817	0.01661657955
818	0.01661657836
819	0.01659318833
820	0.01659317976
821	0.01659317952
822	0.01659318215
823	0.0165931611
824	0.01658143731
825	0.01658142679
826	0.01658140006
827	0.01658138102
828	0.01658139292
829	0.01656405554
830	0.01656396636
831	0.01656394953
832	0.01651705774
833	0.01650312643
834	0.01650312146
835	0.01650311475
836	0.01650307718
837	0.01650305691
838	0.01650305113
839	0.01650304806
840	0.01650304417
841	0.01650301459
842	0.01650300052
843	0.01650300052
844	0.01647975251
845	0.01646388116
846	0.01646381653
847	0.0164459445
848	0.01644594391
849	0.0164387639
850	0.01643873841
851	0.01643873423
852	0.0164387206
853	0.016438718
854	0.01643426287
855	0.0164207932
856	0.01642077779
857	0.01641015816
858	0.01638557998
859	0.01636775869
860	0.01636341614
861	0.01634164987
862	0.01632126
863	0.01632125989
864	0.01632126609
865	0.01632124212
866	0.01631651092
867	0.01631649023
868	0.01631647704
869	0.01631647036
870	0.01631647127
871	0.01631647127
872	0.01631644882
873	0.01631645385
874	0.0163164547
875	0.01631643845
876	0.01631212983
877	0.01631210903
878	0.01631210441
879	0.0163121
880	0.01631209167
881	0.01631209167
882	0.01631207609
883	0.01631205885
884	0.01629384968
885	0.01627112386
886	0.01627111705
887	0.01623244707
888	0.01621832789
889	0.01621830424
890	0.01620627639
891	0.01620623778
892	0.01620623879
893	0.01619815776
894	0.01619816543
895	0.01617442855
896	0.01617442131
897	0.01616252419
898	0.0161625272
899	0.01616250516
900	0.01616250839
901	0.01616250077
902	0.01616250263
903	0.0161624902
904	0.0161624902
905	0.01616248262
906	0.01615778619
907	0.016157772
908	0.01615777019
909	0.0161577557
910	0.01615773613
911	0.01615772431
912	0.01615772431
913	0.01614133163
914	0.01614130621
915	0.01614130601
916	0.01614126527
917	0.01614126474
918	0.01614124784
919	0.01614124074
920	0.01614124369
921	0.01614124026
922	0.01614124285
923	0.01614123238
924	0.01614123319
925	0.01613078559
926	0.01613077899
927	0.01613078237
928	0.01613075436
929	0.01611892734
930	0.01611894171
931	0.01611891073
932	0.01610851593
933	0.01610849462
934	0.0160781869
935	0.01606901528
936	0.01606192006
937	0.01604498708
938	0.01602531758
939	0.0160188296
940	0.01601881958
941	0.01601880526
942	0.01597807697
943	0.01596589631
944	0.01596589472
945	0.01595487289
946	0.01595485528
947	0.01592570788
948	0.01592569608
949	0.01589951997
950	0.01588007938
951	0.01588007157
952	0.01588007503
953	0.01588006294
954	0.01588005251
955	0.01586610199
956	0.01586610608
957	0.01586610684
958	0.01585157349
959	0.01585155839
960	0.01585156505
961	0.01584083955
962	0.01584083743
963	0.01583533559
964	0.0158353262
965	0.01583531247
966	0.01583531544
967	0.01583530167
968	0.01583528393
969	0.01583528697
970	0.01583529627
971	0.01582569724
972	0.01582569342
973	0.01581871919
974	0.01581870717
975	0.01578174575
976	0.01577144002
977	0.01576320828
978	0.01576318389
979	0.01572901866
980	0.01572901679
981	0.01572900423
982	0.0157290228
983	0.01572900269
984	0.0157290051
985	0.01572900899
986	0.01572891951
987	0.01572891445
988	0.01572889662
989	0.0157288942
990	0.01572070837
991	0.01572069134
992	0.01572066429
993	0.01572065452
994	0.01572065526
995	0.01572064655
996	0.01572063945
997	0.01572063043
998	0.015720626
999	0.01572058028
